SHIS - LBL
 810.73053, 819.65024, 831.22175, 845.20410, 874.61506, 893.65991, 901.61530, 934.40123, 961.88368, 991.29463
 294.29673, 294.86797, 295.37380, 295.10170, 296.03320, 296.24559, 296.28262, 296.20506, 296.92641, 296.67209, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.16824, 294.79884, 295.25681, 295.02683, 295.94852, 296.22255, 296.34892, 296.31187, 297.02607, 296.81662, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.20612, 294.82148, 295.30886, 295.07079, 295.98593, 296.18650, 296.28132, 296.20822, 296.84742, 296.55944, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.08693, 294.69327, 295.15582, 294.96319, 295.83106, 296.07129, 296.17794, 296.14419, 296.83389, 296.54172, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.11710, 294.70510, 295.16323, 294.92186, 295.86771, 296.13210, 296.25059, 296.24064, 296.92300, 296.61924, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.11606, 294.71171, 295.20736, 294.98639, 295.84936, 296.16403, 296.22905, 296.19403, 296.89430, 296.64566, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.20523, 294.81490, 295.25740, 295.09043, 295.92869, 296.23576, 296.28994, 296.19464, 296.94665, 296.63913, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.36909, 294.95893, 295.42955, 295.17651, 296.08317, 296.34406, 296.45335, 296.38652, 297.06633, 296.85195, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.49594, 295.11888, 295.55829, 295.36470, 296.23779, 296.57206, 296.62900, 296.60818, 297.29548, 296.92045, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.50682, 295.05421, 295.55309, 295.31418, 296.20191, 296.45955, 296.54695, 296.45392, 297.17567, 296.86433, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.56510, 295.13484, 295.59846, 295.41865, 296.31761, 296.46177, 296.60975, 296.52772, 297.22304, 296.88967, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.41397, 295.01293, 295.49151, 295.23157, 296.17508, 296.35182, 296.44019, 296.37496, 297.05264, 296.79284, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.40461, 294.97141, 295.38213, 295.14484, 296.01782, 296.24235, 296.31372, 296.23641, 296.87770, 296.53679, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 294.26901, 294.85230, 295.28124, 295.02714, 295.94694, 296.16014, 296.23337, 296.11796, 296.79457, 296.49451, 294.87245, 295.50228, 295.88553, 296.12894, 296.53733, 296.85556, 296.91784, 297.00223, 297.44747, 297.57354
 289.11144, 289.47193, 289.77434, 289.48292, 290.02997, 290.21355, 290.24002, 290.06000, 290.43429, 290.28243, 292.48668, 293.02896, 293.36527, 293.58008, 293.94288, 294.22616, 294.28274, 294.37020, 294.75905, 295.11231
 289.68327, 290.09740, 290.37577, 290.16375, 290.83604, 291.06376, 291.12578, 291.02379, 291.44936, 291.20936, 292.48668, 293.02896, 293.36527, 293.58008, 293.94288, 294.22616, 294.28274, 294.37020, 294.75905, 295.11231
 289.73332, 290.11525, 290.45391, 290.21192, 290.82386, 291.04633, 291.10447, 291.01568, 291.54130, 291.44590, 292.48668, 293.02896, 293.36527, 293.58008, 293.94288, 294.22616, 294.28274, 294.37020, 294.75905, 295.11231
 289.51492, 289.89578, 290.27046, 290.01553, 290.75348, 290.95896, 290.99533, 290.93880, 291.44711, 291.29316, 292.48668, 293.02896, 293.36527, 293.58008, 293.94288, 294.22616, 294.28274, 294.37020, 294.75905, 295.11231
 291.53845, 292.04664, 292.47235, 292.27430, 293.02879, 293.27297, 293.34409, 293.24132, 293.78420, 293.76127, 292.46966, 293.02409, 293.36427, 293.57960, 293.94273, 294.22584, 294.28218, 294.36392, 294.75426, 295.03986
 290.17554, 290.60416, 290.93683, 290.71733, 291.41583, 291.60154, 291.65078, 291.54848, 291.95587, 291.70107, 292.46966, 293.02409, 293.36427, 293.57960, 293.94273, 294.22584, 294.28218, 294.36392, 294.75426, 295.03986
 291.42537, 291.97386, 292.39246, 292.19993, 293.02623, 293.32006, 293.36897, 293.37771, 293.92757, 293.87046, 292.44581, 293.01776, 293.37533, 293.60612, 293.99863, 294.30432, 294.36677, 294.47830, 294.88859, 295.19660
 293.93265, 294.66283, 295.22328, 295.26153, 296.37369, 296.88844, 296.98617, 297.33737, 298.22414, 298.54148, 293.93574, 294.60551, 295.06974, 295.40356, 296.00862, 296.48251, 296.59108, 296.94180, 297.53412, 298.12564
 293.93638, 294.65167, 295.23865, 295.23803, 296.41445, 296.88857, 297.04544, 297.35560, 298.17495, 298.55792, 293.93574, 294.60551, 295.06974, 295.40356, 296.00862, 296.48251, 296.59108, 296.94180, 297.53412, 298.12564
 293.71514, 294.40218, 295.06056, 294.99978, 296.15884, 296.69910, 296.81969, 297.13215, 298.01088, 298.42558, 293.93574, 294.60551, 295.06974, 295.40356, 296.00862, 296.48251, 296.59108, 296.94180, 297.53412, 298.12564
 293.90983, 294.50614, 295.10416, 295.01757, 296.16559, 296.72761, 296.85745, 297.24876, 298.20986, 298.59073, 293.93574, 294.60551, 295.06974, 295.40356, 296.00862, 296.48251, 296.59108, 296.94180, 297.53412, 298.12564
 293.72580, 294.42568, 295.03942, 294.98571, 296.16866, 296.75534, 296.85354, 297.16197, 298.07111, 298.46437, 293.93574, 294.60551, 295.06974, 295.40356, 296.00862, 296.48251, 296.59108, 296.94180, 297.53412, 298.12564
 293.79372, 294.47138, 295.07558, 295.03393, 296.15633, 296.69754, 296.84476, 297.18827, 298.12691, 298.37443, 293.93574, 294.60551, 295.06974, 295.40356, 296.00862, 296.48251, 296.59108, 296.94180, 297.53412, 298.12564
 293.87104, 294.56756, 295.14388, 295.08134, 296.22291, 296.75168, 296.81652, 297.10449, 297.97711, 298.26278, 293.93574, 294.60551, 295.06974, 295.40356, 296.00862, 296.48251, 296.59108, 296.94180, 297.53412, 298.12564
 294.06386, 294.71592, 295.31171, 295.27608, 296.43692, 296.90455, 297.03925, 297.33163, 298.19480, 298.50133, 293.93574, 294.60551, 295.06974, 295.40356, 296.00862, 296.48251, 296.59108, 296.94180, 297.53412, 298.12564
 294.06226, 294.73004, 295.29147, 295.22799, 296.33623, 296.84545, 296.95186, 297.23094, 298.12138, 298.43570, 294.69795, 295.35616, 295.79946, 296.10784, 296.65822, 297.09147, 297.18599, 297.46138, 298.00941, 298.55162
 294.02941, 294.73856, 295.30779, 295.20593, 296.37201, 296.88375, 296.95773, 297.23505, 298.12203, 298.41183, 294.69795, 295.35616, 295.79946, 296.10784, 296.65822, 297.09147, 297.18599, 297.46138, 298.00941, 298.55162
 294.12792, 294.78660, 295.35436, 295.21114, 296.31385, 296.79267, 296.85812, 297.06099, 298.00142, 298.38998, 294.69795, 295.35616, 295.79946, 296.10784, 296.65822, 297.09147, 297.18599, 297.46138, 298.00941, 298.55162
 294.03523, 294.69856, 295.24142, 295.13922, 296.23313, 296.71619, 296.83287, 297.06841, 297.93201, 298.22939, 294.69795, 295.35616, 295.79946, 296.10784, 296.65822, 297.09147, 297.18599, 297.46138, 298.00941, 298.55162
 294.66718, 295.34779, 295.87750, 295.76483, 296.82542, 297.25777, 297.30568, 297.46211, 298.24456, 298.53506, 293.73411, 294.44202, 294.93960, 295.29761, 295.93978, 296.44375, 296.55724, 296.92541, 297.52746, 298.13214
 294.98939, 295.64583, 296.19819, 296.14812, 297.14884, 297.50858, 297.65690, 297.73992, 298.46486, 298.59958, 293.73411, 294.44202, 294.93960, 295.29761, 295.93978, 296.44375, 296.55724, 296.92541, 297.52746, 298.13214
 295.00073, 295.69705, 296.22826, 296.11514, 297.22985, 297.64697, 297.70217, 297.87187, 298.64453, 298.82177, 293.73411, 294.44202, 294.93960, 295.29761, 295.93978, 296.44375, 296.55724, 296.92541, 297.52746, 298.13214
 294.92845, 295.59274, 296.14086, 296.02700, 297.03867, 297.44727, 297.49976, 297.63983, 298.39781, 298.70376, 293.73411, 294.44202, 294.93960, 295.29761, 295.93978, 296.44375, 296.55724, 296.92541, 297.52746, 298.13214
 294.85031, 295.50196, 296.04204, 295.95661, 297.01711, 297.42001, 297.54943, 297.73622, 298.51257, 298.66207, 293.73411, 294.44202, 294.93960, 295.29761, 295.93978, 296.44375, 296.55724, 296.92541, 297.52746, 298.13214
 294.66223, 295.31258, 295.87198, 295.76438, 296.83116, 297.22935, 297.33400, 297.55489, 298.31118, 298.46270, 293.73411, 294.44202, 294.93960, 295.29761, 295.93978, 296.44375, 296.55724, 296.92541, 297.52746, 298.13214
 294.09299, 294.79844, 295.34973, 295.33296, 296.41487, 296.82464, 296.94991, 297.18694, 298.00555, 298.27017, 293.63540, 294.33169, 294.82025, 295.17346, 295.81087, 296.31025, 296.42447, 296.79850, 297.40497, 298.01348
 294.46224, 295.08692, 295.64382, 295.54575, 296.57616, 296.97685, 297.06038, 297.23286, 298.08263, 298.44626, 293.63540, 294.33169, 294.82025, 295.17346, 295.81087, 296.31025, 296.42447, 296.79850, 297.40497, 298.01348
 294.16112, 294.81271, 295.38224, 295.29114, 296.44658, 296.90590, 296.99306, 297.25252, 298.05610, 298.48709, 293.63540, 294.33169, 294.82025, 295.17346, 295.81087, 296.31025, 296.42447, 296.79850, 297.40497, 298.01348
 294.24477, 294.91847, 295.46716, 295.40967, 296.51996, 296.92022, 297.03236, 297.23229, 298.00366, 298.23222, 293.63540, 294.33169, 294.82025, 295.17346, 295.81087, 296.31025, 296.42447, 296.79850, 297.40497, 298.01348
 294.50310, 295.11964, 295.70251, 295.62951, 296.68242, 297.10910, 297.21352, 297.41630, 298.21682, 298.52819, 293.63540, 294.33169, 294.82025, 295.17346, 295.81087, 296.31025, 296.42447, 296.79850, 297.40497, 298.01348
 293.47151, 294.09432, 294.59888, 294.48966, 295.55640, 295.94063, 296.05578, 296.24561, 297.06690, 297.38108, 293.63540, 294.33169, 294.82025, 295.17346, 295.81087, 296.31025, 296.42447, 296.79850, 297.40497, 298.01348
 295.10191, 295.72494, 296.25778, 296.12137, 297.16134, 297.51195, 297.61969, 297.73852, 298.47417, 298.64192, 294.88875, 295.54732, 295.98614, 296.28615, 296.81420, 297.22985, 297.31758, 297.55435, 298.07622, 298.58780
 293.49343, 294.16039, 294.81677, 294.68507, 295.73805, 296.16505, 296.35788, 296.51729, 297.36500, 297.66659, 292.93770, 293.66989, 294.19336, 294.57840, 295.27615, 295.82234, 295.94977, 296.38831, 297.03648, 297.54787
 293.50245, 294.16686, 294.70745, 294.64545, 295.74021, 296.20238, 296.26248, 296.49072, 297.40733, 297.55504, 292.93770, 293.66989, 294.19336, 294.57840, 295.27615, 295.82234, 295.94977, 296.38831, 297.03648, 297.54787
 293.35540, 294.03050, 294.69631, 294.56737, 295.68707, 296.15220, 296.33468, 296.50745, 297.35950, 297.57856, 292.93770, 293.66989, 294.19336, 294.57840, 295.27615, 295.82234, 295.94977, 296.38831, 297.03648, 297.54787
 293.36284, 294.03370, 294.60540, 294.49896, 295.62500, 296.11036, 296.21499, 296.44096, 297.23162, 297.38817, 292.93770, 293.66989, 294.19336, 294.57840, 295.27615, 295.82234, 295.94977, 296.38831, 297.03648, 297.54787
 293.44529, 294.12474, 294.68311, 294.57320, 295.76050, 296.16976, 296.27909, 296.56879, 297.41702, 297.72054, 292.93770, 293.66989, 294.19336, 294.57840, 295.27615, 295.82234, 295.94977, 296.38831, 297.03648, 297.54787
 293.55065, 294.27351, 294.80398, 294.75155, 295.83573, 296.27145, 296.28962, 296.53866, 297.38433, 297.48309, 292.93770, 293.66989, 294.19336, 294.57840, 295.27615, 295.82234, 295.94977, 296.38831, 297.03648, 297.54787
 293.70900, 294.41158, 294.95162, 294.87854, 295.97857, 296.36545, 296.47873, 296.66541, 297.52086, 297.76642, 292.93770, 293.66989, 294.19336, 294.57840, 295.27615, 295.82234, 295.94977, 296.38831, 297.03648, 297.54787
 293.42453, 294.10766, 294.73501, 294.66097, 295.81022, 296.35052, 296.42918, 296.62770, 297.47749, 297.72593, 292.93770, 293.66989, 294.19336, 294.57840, 295.27615, 295.82234, 295.94977, 296.38831, 297.03648, 297.54787
 297.50285, 298.20228, 298.58032, 298.34433, 299.19150, 299.28125, 299.30963, 299.00499, 299.62627, 299.08027, 296.77637, 297.34130, 297.63518, 297.78668, 298.00569, 298.17312, 298.19419, 298.04217, 298.37261, 298.44652
 297.79941, 298.38714, 298.83577, 298.48014, 299.32508, 299.42090, 299.45760, 299.03658, 299.59562, 299.01790, 296.77637, 297.34130, 297.63518, 297.78668, 298.00569, 298.17312, 298.19419, 298.04217, 298.37261, 298.44652
 297.60364, 298.24645, 298.69730, 298.34982, 299.26345, 299.28404, 299.34860, 298.98363, 299.54568, 299.02073, 295.97872, 296.53818, 296.83319, 296.98810, 297.21250, 297.38569, 297.40870, 297.27129, 297.59735, 297.62951
 297.53805, 298.14560, 298.55677, 298.28356, 299.15076, 299.22294, 299.25942, 298.92711, 299.51586, 298.91716, 295.97872, 296.53818, 296.83319, 296.98810, 297.21250, 297.38569, 297.40870, 297.27129, 297.59735, 297.62951
 297.52767, 298.16166, 298.57453, 298.22326, 299.12633, 299.21906, 299.19514, 298.83854, 299.45420, 298.91289, 295.97872, 296.53818, 296.83319, 296.98810, 297.21250, 297.38569, 297.40870, 297.27129, 297.59735, 297.62951
 297.34363, 297.96456, 298.35595, 298.05034, 298.86582, 298.93447, 298.97620, 298.59794, 299.23454, 298.65400, 295.97872, 296.53818, 296.83319, 296.98810, 297.21250, 297.38569, 297.40870, 297.27129, 297.59735, 297.62951
 295.14561, 295.83630, 296.33662, 296.06848, 297.02043, 297.34340, 297.42953, 297.35117, 298.04882, 297.85128, 295.16389, 295.81016, 296.21275, 296.47367, 296.92072, 297.27084, 297.34101, 297.47297, 297.94260, 298.24170
 295.70198, 296.35414, 296.86074, 296.57550, 297.52962, 297.78098, 297.84928, 297.77450, 298.45851, 298.23511, 295.16389, 295.81016, 296.21275, 296.47367, 296.92072, 297.27084, 297.34101, 297.47297, 297.94260, 298.24170
 295.68578, 296.36856, 296.83874, 296.53037, 297.48720, 297.75209, 297.83001, 297.71062, 298.41118, 298.21669, 295.16389, 295.81016, 296.21275, 296.47367, 296.92072, 297.27084, 297.34101, 297.47297, 297.94260, 298.24170
 295.63885, 296.31908, 296.80990, 296.50901, 297.46722, 297.75415, 297.80402, 297.72414, 298.39158, 298.17947, 295.16389, 295.81016, 296.21275, 296.47367, 296.92072, 297.27084, 297.34101, 297.47297, 297.94260, 298.24170
 295.07969, 295.77133, 296.27592, 296.01284, 296.97809, 297.21692, 297.30015, 297.24887, 297.96477, 297.97977, 294.78034, 295.43551, 295.84814, 296.12153, 296.59465, 296.96259, 297.03988, 297.20489, 297.70081, 298.02251
 293.74635, 294.44249, 294.97410, 294.73214, 295.77275, 296.17812, 296.26006, 296.31274, 297.10732, 297.10159, 294.28354, 294.95813, 295.39613, 295.69319, 296.21135, 296.61710, 296.70372, 296.92059, 297.44206, 297.79987
 294.84130, 295.53494, 296.07685, 295.81446, 296.82879, 297.10679, 297.20390, 297.20742, 297.94120, 297.88264, 294.28354, 294.95813, 295.39613, 295.69319, 296.21135, 296.61710, 296.70372, 296.92059, 297.44206, 297.79987
 294.45779, 295.13663, 295.67892, 295.44154, 296.48651, 296.83071, 296.93203, 296.94811, 297.67576, 297.67342, 294.28354, 294.95813, 295.39613, 295.69319, 296.21135, 296.61710, 296.70372, 296.92059, 297.44206, 297.79987
 294.45279, 295.16832, 295.70991, 295.47379, 296.48938, 296.83636, 296.94518, 296.98809, 297.78410, 297.73650, 294.28354, 294.95813, 295.39613, 295.69319, 296.21135, 296.61710, 296.70372, 296.92059, 297.44206, 297.79987
 294.45241, 295.15768, 295.69348, 295.49355, 296.54774, 296.91076, 297.00350, 297.01606, 297.81318, 297.75180, 294.28354, 294.95813, 295.39613, 295.69319, 296.21135, 296.61710, 296.70372, 296.92059, 297.44206, 297.79987
 294.62166, 295.34633, 295.92468, 295.72678, 296.73335, 297.06439, 297.19609, 297.21964, 298.01981, 298.01869, 293.41637, 294.14935, 294.65825, 295.02127, 295.66419, 296.16660, 296.27920, 296.62741, 297.22683, 297.67229
 294.94219, 295.62898, 296.18730, 295.96071, 296.94598, 297.28940, 297.38626, 297.35338, 298.15401, 298.13130, 293.41637, 294.14935, 294.65825, 295.02127, 295.66419, 296.16660, 296.27920, 296.62741, 297.22683, 297.67229
 294.87330, 295.56370, 296.11780, 295.93919, 296.95108, 297.30849, 297.43624, 297.45909, 298.23796, 298.12103, 293.41637, 294.14935, 294.65825, 295.02127, 295.66419, 296.16660, 296.27920, 296.62741, 297.22683, 297.67229
 295.18593, 295.84121, 296.40122, 296.15651, 297.14856, 297.44196, 297.55746, 297.51086, 298.32570, 298.21213, 293.41637, 294.14935, 294.65825, 295.02127, 295.66419, 296.16660, 296.27920, 296.62741, 297.22683, 297.67229
 295.33492, 296.02037, 296.57632, 296.35027, 297.30512, 297.60937, 297.72189, 297.63151, 298.34874, 298.29964, 293.41637, 294.14935, 294.65825, 295.02127, 295.66419, 296.16660, 296.27920, 296.62741, 297.22683, 297.67229
 295.39736, 296.05748, 296.61366, 296.36321, 297.32172, 297.59421, 297.71886, 297.61553, 298.39128, 298.32383, 293.41637, 294.14935, 294.65825, 295.02127, 295.66419, 296.16660, 296.27920, 296.62741, 297.22683, 297.67229
 295.32652, 296.00512, 296.60091, 296.34076, 297.31872, 297.62548, 297.74923, 297.65639, 298.44654, 298.33856, 293.41637, 294.14935, 294.65825, 295.02127, 295.66419, 296.16660, 296.27920, 296.62741, 297.22683, 297.67229
 295.46879, 296.12305, 296.69946, 296.44143, 297.43950, 297.67872, 297.81882, 297.72005, 298.50080, 298.46669, 293.41637, 294.14935, 294.65825, 295.02127, 295.66419, 296.16660, 296.27920, 296.62741, 297.22683, 297.67229
 295.39447, 296.05230, 296.62306, 296.37382, 297.39918, 297.76416, 297.89448, 297.83530, 298.64474, 298.57576, 293.46837, 294.19973, 294.70735, 295.06955, 295.71065, 296.21157, 296.32324, 296.66894, 297.26396, 297.70611
 295.21590, 295.88147, 296.46159, 296.20694, 297.25527, 297.57250, 297.70629, 297.61225, 298.38672, 298.32539, 293.46837, 294.19973, 294.70735, 295.06955, 295.71065, 296.21157, 296.32324, 296.66894, 297.26396, 297.70611
 295.33227, 296.00446, 296.58630, 296.34899, 297.35209, 297.59604, 297.75938, 297.66409, 298.44856, 298.45240, 293.46837, 294.19973, 294.70735, 295.06955, 295.71065, 296.21157, 296.32324, 296.66894, 297.26396, 297.70611
 295.26738, 295.98418, 296.56654, 296.33139, 297.27791, 297.60249, 297.70762, 297.61916, 298.42825, 298.39344, 293.46837, 294.19973, 294.70735, 295.06955, 295.71065, 296.21157, 296.32324, 296.66894, 297.26396, 297.70611
 294.69612, 295.37762, 295.92958, 295.73915, 296.72627, 297.08728, 297.20771, 297.18770, 298.00649, 297.97652, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 294.87761, 295.56526, 296.15866, 295.92106, 296.98115, 297.32111, 297.45165, 297.43494, 298.24528, 298.24989, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 295.24992, 295.93793, 296.51040, 296.28350, 297.28865, 297.57952, 297.69996, 297.60745, 298.36120, 298.31559, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 295.25120, 295.90173, 296.49928, 296.26369, 297.28132, 297.57642, 297.69767, 297.61918, 298.44504, 298.45217, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 295.27423, 295.97703, 296.54990, 296.32177, 297.31604, 297.66196, 297.79050, 297.70411, 298.43746, 298.28743, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 295.16723, 295.84760, 296.43701, 296.20783, 297.23894, 297.56825, 297.72189, 297.67171, 298.48128, 298.47759, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 294.97160, 295.67059, 296.24552, 296.00198, 297.02199, 297.37359, 297.51161, 297.45102, 298.30241, 298.28770, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 294.78773, 295.47567, 296.06418, 295.85384, 296.89268, 297.24923, 297.35707, 297.34286, 298.07467, 298.05792, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 294.98310, 295.68697, 296.29248, 296.02621, 297.08346, 297.45117, 297.58436, 297.55641, 298.33727, 298.34345, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 295.15799, 295.84896, 296.43115, 296.16342, 297.17170, 297.51781, 297.63538, 297.52983, 298.32676, 298.19174, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
 295.06122, 295.77624, 296.34935, 296.10851, 297.13006, 297.55235, 297.65494, 297.63632, 298.46307, 298.36207, 295.42420, 296.10646, 296.54366, 296.82860, 297.31365, 297.69768, 297.77221, 297.92330, 298.40793, 298.72434
